day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,22,25,31,39,40,41,42,44,45,66,91,112,123,142,148,151,159,167,171,174,176,181,182,183,189,197,206,219,227,235,238,242,246,248,250,254,255,256,265,266,269,282,284,290,332,362,380,384,385,410,411,413,426,438,461,462,463,464,466,471,476,481,482,497,498,502,503,511,515,523,530,535,541,544,547,548,549,553,555,557,558,559,560,561,562,565,567,569,571,572,573,574,575,577,578,579,580,581,582,584,585,586,587,588,591,592,594,596,597,599,600,601,602,603,604,605,606,607,608,610,611,612,613,614,615,616,617,618,619,621,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,695,696,697,698,699,700,701,702,703,704,705,706,708,709,711,712
2022-01-31 00:00:00.000,24210.027181319,2219796.52498325,3692.237779643,0.0,0.0,0.0,117.011510113,9704.358611158,45205.550995058,2921.843785152,,,0.09725450269,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.38947480370000004,0.0,,,,0.0,0.03461895887,144.383609365,225.345959204,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123.050978874,77.002176865,618.381813757,0.0,9.761416747,,0.001545648823,0.0,2.036029212,0.1522075829,,0.0,0.0,0.0,0.0,,,9.143547087,50.134206056,0.014613108909999999,0.048783957819999994,,,0.001000923679,,0.0,1.819884367,,0.005325556738,2.63549746,0.0001496417519,,0.3234217674,438138.98016386,503399.816563841,,0.0,0.0,2228.594390202,0.0,0.0,,0.0,0.0,0.0,4.922655699,20.292151436,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
2022-01-31 00:00:00.000,4009.483596221002,2219796.52498325,3692.237779643,-243454.117894438,-12822228.7385037,-1535634.08465015,117.011510113,9704.358611158,-285576.69994538696,-32741.513366756,0.0,0.0,0.09725450269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.099907709,0.0,0.38947480370000004,0.0,0.0,0.0,0.0,-3.9190107100000002,0.01461895887,103.26639099300002,221.062816037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07220184137999999,-28.788421446,-12395138267.9805,0.0,0.0,-2.8570254520000002,0.0,-233.509628357,9.386234703,-2643.9857923209997,-0.2180907386,-42.597841574,0.0,-0.432138545977,-0.3834030497,-2.7633793190000002,-5.9627132051,0.0,-0.5423952812,0.0,0.0,0.0,0.0,0.0,-7.469028871000001,-60.508240755,0.014613108909999999,0.048783957819999994,0.0,0.0,-0.150816944521,0.0,0.0,1.819884367,0.0,0.005325556738,-9.544324148,0.0001496417519,0.0,0.317724251346,404837.08526139,426586.99904172303,0.0,-0.01902083172,0.0,2129.668396775,0.0,0.0,0.0,0.0,0.0,0.0,4.922655699,-25.090165994999996,-4.024357863,0.0,0.0,0.0,-968.891236788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01 00:00:00.000,3449751.802054271,6371442.5257501695,28889.191742561,-240197.85500276,41558840.9104674,19558225.26639775,356042.790775976,67444.234564632,1079510.5842204131,3675974.2091853837,,,1.19502789569,,1868.11992423,,,,,0.0,,,,,,61.489562801,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.7871464097,,2.9033022417,3.567512383,,,,18.738344538999996,0.63848363427,11932.287301792,1974.276850771,,,,,,,,,,962.058859215,-0.07220184137999999,-28.788421446,-10505276724.160109,100285014.101827,2.143411114,-2.8570254520000002,,19187.556173472003,14202.362252217,20192.932994077,3.7773253824,358.36214370899995,,5.2323856920230005,-0.32701544983999997,-0.9243071720000002,24.7712718019,,-0.3741826352,0.0,0.0,15.025143521,,,1705.6389764199998,1418.6260909409998,0.77904761651,9.53145932082,,,18.561637469479,,0.0,3.336718668,,0.37371037513800004,211.44009042000002,334.4933844277519,,5.3895716633460005,13924990.699963989,15342898.495827524,,-0.015888154348,0.0,117253.631462711,0.0,513.576100022,,2.635883044e-05,0.0005991527142000001,0.3085337366,1422.3529071359999,3813.234269357,-1.1979986769999997,,0.0,0.0,-968.891236788,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
2022-02-01 00:00:00.000,2343689.760597221,-1331975.58590121,-522959.87382905005,-765247.542450412,-110382867.41431259,-52524980.69016345,-124730.93033868098,-20690212.52443937,-15708229.617098287,-26889247.431999616,-0.8367993472,0.0,-4.6127752843100005,0.0,-938050.628316117,-7.426537779,-12.280318807,-10.749113139,0.0,-9978.006729908,0.0,0.0,0.0,0.0,0.0,-5.337214519000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632250026,0.0,0.0,0.0,-217.057410296,0.0,0.0,0.0,-173.803268021,0.0,-17376.088641693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45568.030497518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.8823769617,-0.0005382527196,-0.5589201663000001,3.567512383,0.0,0.0,-45.748323588,-12.203126101000002,0.18807581457,-12808.120674234,-14502.815663591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.308859215,-0.07574077511699999,-29.1642761765,-23220607127.623608,100285014.101827,-6.175351112,-2.8570254520000002,0.0,12600.309475728003,7941.369183253001,-16648.283511218,-1.2562564236,-16197.470631223001,0.0,-0.3752830209769993,-10.88320060684,-29.333449249999997,-47.049331234099995,0.0,-10.3049233652,-0.2344106897,0.0,-6365.626064151,0.0,0.0,1179.165013714,403.98416967499975,-22.838173351490003,9.525644977832,0.0,0.0,-193.767073724521,0.0,-7.918223933,-575.238109019,0.0,-0.03658140826199996,-142.76007513199997,307.5526979897519,0.0,5.200074509946001,6605331.570414589,13030257.972750764,0.0,-0.337610679048,-0.7709407744,99796.915829562,0.0,513.576100022,0.0,2.635883044e-05,0.0005991527142000001,-2.4820988324,756.6586150569999,3243.032253935,-85.524750053,-5.652426613e-06,0.0,-3.948884525,-11177.798906368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02 00:00:00.000,3416243.5316944914,4157818.6189009603,-291472.933955744,-758815.782099447,-108308025.08176194,-52245082.45916718,311735.03742747003,-20632554.375981618,-15340151.350988725,-25706524.100447938,,,-4.25813132991,,-937903.9121651109,,,,,-9977.896892848,,,,,,-5.337214519000007,,,,,,,,,,,,,,,,,-173.803268021,,-17376.088641693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.526225167700005,,2.3441021527,3.9233210559,,,,44.217214885,0.5499362801700001,-8816.608388432,-12578.199833436,,,,,,,,,,1955.5829152249999,-0.07574077511699999,-29.0984163761,-9340635865.585907,100285014.101827,-3.2779054060000004,-2.8570254520000002,,23873.046159601003,17456.176452246,11645.822242185,16.9299010184,-11287.145181966,,5.657054659023001,-10.760039385139999,-27.798561655999997,-3.157319269099993,,-10.1618645702,-0.20706418506000002,0.0,-6358.893918181,,,2825.9117711119998,551.7294909479997,-22.329997026290002,9.935667143532,,,-124.662824288521,,-7.918223933,-539.576247725,,0.25684772963800007,-52.58300134399997,308.4818662638519,,10.765645248946,21103205.42125259,32888359.329016365,,-0.29994651121800003,-0.7709407744,159761.522071533,0.0,526.177954816,,2.635883044e-05,0.0005991527142000001,-2.1452482127000003,1260.4885244749998,6847.71820653,-78.842150165,,0.0,-3.948884525,-11177.798906368,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
2022-02-02 00:00:00.000,2995103.0314994133,2875705.5396244004,-528339.166777927,-800428.347140694,-293651117.52140194,-84854064.68708378,-3153545.6115282597,-20632554.375981618,-35804021.78402072,-27131438.926257208,-0.8367993472,-344.523809034,-62.33280707691,0.0,-987015.0401865309,-7.426537779,-12.280318807,-10.749113139,0.0,-10790.533899229002,0.0,0.0,0.0,0.0,0.0,-20.97608891600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632250026,0.0,0.0,0.0,-217.057410296,0.0,0.0,0.0,-173.803268021,0.0,-17518.944924043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.75,0.0,-45568.030497518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.526225167700005,-0.0005382527196,-11.6117544023,3.9233210559,0.0,0.0,-60.60590585,43.147738212,-2.2256596008300003,-16443.82971346,-22755.370520711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.7410463669999,-0.10643619824699999,-58.9372421961,-683383886387.565,91030491.97354746,-31.731775124000002,-7.570433679000001,0.0,14728.484252191003,7896.3094237370005,-20689.814978255,13.879727214399999,-12025.83532877,0.0,3.142614503023001,-21.417803772139997,-64.478144512,-740.8792048321,0.0,-23.3467146602,-0.33311565536,0.0,-6505.625857971,0.0,0.0,1675.5960138929997,-7218.667418844,-22.619170097690002,9.772701747531999,0.0,0.0,-394.629596463521,0.0,-8.0914738966,-7367.215312576,0.0,-0.42184242196199995,-902.868732002,225.2489043818519,0.0,9.758298814946,13523940.71334644,31589932.541540205,0.0,-0.646716872418,-0.7709407744,153642.68074898398,0.0,494.728580352,0.0,-0.00046612090015999997,0.0005991527142000001,-3.7682385077000005,-4955.402254245,5720.951913303001,-132.828371655,-5.652426613e-06,0.0,-4.4439599394,-15850.495230849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 00:00:00.000,4678272.023922654,9437423.6415825,-87552.97559398494,-798614.182007093,-290165314.0208311,-81734386.06898256,-2645371.94135773,-20519081.96412329,-34301546.41812651,-25889128.24173302,,,-61.97953158471,,-981371.5088775059,,,,,-10790.533899229002,,,,,,-20.97608891600001,,,,,,,,,,,,,,,,,-131.558703333,,-17518.944924043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.34165874010001,,-9.2594363933,3.9233210559,,,,113.561672585,-1.8806811486300004,-13713.487270796,-19363.952607867,,,,,,,,,,2364.2470072389997,-0.10643619824699999,-58.8699151246,-669180750079.3003,91030491.97354746,-24.621662977000003,-7.570433679000001,,21592.832248394003,15351.978379985001,36015.161099642006,19.786978473399998,-11677.654315875,,8.692915103023001,-20.721358991939997,-59.980831224,-725.5552325300999,,-22.9476619043,-0.33311565536,0.0,-6505.5672634718,,,2683.7639307749996,-5462.928028230001,-21.647231713590003,9.877585263631998,,,-372.722970790521,,-8.0914738966,-7314.333575979999,,-0.27430391306199997,-819.909010232,226.2423737189519,,14.871286862946,46404875.21475364,46026763.4880361,,-0.639330721588,-0.7709407744,189778.905804999,0.0,618.823108499,,-0.00046612090015999997,0.0005991527142000001,-3.4022231002000005,-4827.125208658,9822.925067526001,383.81190780799994,,0.0,-4.4439599394,-15850.495230849,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
2022-02-03 00:00:00.000,4178701.3037648937,6371046.62708774,-1241604.217802185,-945852.3917586489,-416155659.8034681,-232545732.36807853,-2836192.49258761,-20538836.20569151,-50067193.462934405,-35136668.1618843,-0.8367993472,-344.523809034,-62.33391350211,0.0,-1093944.559007339,-7.426537779,-12.280318807,-10.749113139,0.0,-87785.78313751101,0.0,0.0,0.0,0.0,0.0,-45.25197481500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632250026,0.0,0.0,0.0,-217.057410296,0.0,0.0,0.0,-137.76748384700002,0.0,-18965.788592122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.75,0.0,-45568.030497518,0.0,0.0,-0.199983446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.2259018551,-0.0005382527196,-9.527835356799999,-119.2305318791,0.0,0.0,-75.404371698,-5.155007065000007,-2.3146890282300006,-31099.624221689002,-44187.949265449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.2470072389997,-0.10643619824699999,-58.939724710229996,-857393418254.2903,91030491.97354746,-33.967267527000004,-15.757341973,0.0,8578.607609560002,4036.2416668800015,-7142.108365689994,3.7193344983999985,-21840.327536186996,0.0,-2.192818441977,-24.865433333939997,-127.107887429,-773.6764342660999,0.0,-31.364927040299996,-2.09255867236,0.0,-7805.7983300088,0.0,0.0,2276.004949375,-6759.221467106001,-23.072812488590003,9.854092535191997,0.0,0.0,-412.58652247852103,0.0,-9.4702481036,-7558.413580764,0.0,-0.836841511962,-1783.1108396710001,223.9179010629519,0.0,14.232890934446,39143335.0815942,43329988.03014217,0.0,-0.722126253798,-1.4676021172,164020.316501563,0.0,449.71254942999997,0.0,-0.00046612090015999997,0.0005991527142000001,-11.4871590382,-5698.80781557,5000.827582515001,-301.197882449,-5.652426613e-06,0.0,-4.4439599394,-19233.854566306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 00:00:00.000,5418357.054745544,8405216.5623852,-1009769.1057284421,-797264.3499434659,-415240365.10094774,-231547198.5539107,640410.6918319301,-20486311.304553688,-49827664.10979756,-34300152.20782264,,,-61.79930331751,,-1092798.540478623,,,,,-87785.78313751101,,,,,,-45.17615939651001,,,,,,,,,,,,,,,,,-137.76748384700002,,-18936.099963908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.2259018551,,-7.107313194799999,-119.2305318791,,,,75.83660577799999,-2.0347141136300007,-26352.966350502003,-41285.545108068,,,,,,,,,,3027.0948741909997,-0.10643619824699999,-58.604588887729996,-857359520202.8383,91030491.97354746,-29.519043183000004,-15.757341973,,82714.458545272,18684.387976367,269155.614891443,10.122011212399999,-20489.755387377998,,2.249801095023,-24.862435733642,-123.92825583,-748.7018364700999,,-31.155020892599996,-2.07770467155,0.0,-7450.6458664508,,,3349.610593384,-5665.385698191001,-15.637056709590002,9.927512497581997,,,-331.66444957252105,,-8.800735445599999,-7496.299469676,,-0.40872723556199997,-1602.900035992,227.6891652199519,,21.707080303446002,63589325.272885695,56474341.83272037,,-0.7211582703946,-1.4676021172,187509.343288002,0.0,515.823363953,,-0.00021427144795999997,0.0005991527142000001,-11.089719839499999,-5250.722463476999,12195.465246957001,1085.133256948,,0.0,-4.4439599394,-19233.854566306,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,
2022-02-04 00:00:00.000,4309337.023288904,7420542.753645436,-1178369.0993863111,-906884.358937464,-523853897.0952897,-1301261008.3599906,-116562.93947694893,-21188799.906857446,-69858500.67993046,-62455703.04552065,-0.8367993472,-344.523809034,-136.70198909851,0.0,-2406414.4607382333,-7.426537779,-12.280318807,-10.749113139,0.0,-89071.51729107302,0.0,0.0,0.0,0.0,0.0,-1443.22903545151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4632250026,-0.01220703125,0.0,0.0,-217.057410296,0.0,0.0,0.0,-137.76748384700002,0.0,-18936.099963908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.75,0.0,-45568.030497518,0.0,0.0,-0.199983446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.9675,-71.93062602910001,-0.0005382527196,-7.107313194799999,-119.2305318791,0.0,0.0,-147.767645324,68.954924794,-2.922256860030001,-78145.544808455,-43113.568450305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0948741909997,-0.10647317473781999,-58.604588887729996,-1034042301608.1262,28290156.244248956,-37.82129620400001,-25.748043147,0.0,54695.05178360001,8066.708819133,255986.919612094,-12.097919685600003,-37743.27277030599,0.0,-5.890746001977001,-43.897343739642,-217.54267778399998,-1115.8769850891,0.0,-60.385022844599995,-2.19474003605,-0.01525154619,-7720.2950703618,0.0,0.0,2690.738561402,-7672.357708277001,-18.11825406359,8.891961199581997,0.0,0.0,-745.896695953521,0.0,-8.800735445599999,-7663.104019787999,0.0,-0.49986586612199996,-2412.2401737,218.43387412395188,0.0,20.200558251446,42607249.992916994,52064219.30814165,0.0,-1.7577175473946,-1.4676021172,169290.488242307,-924.924355054,489.18219826800004,0.0,-0.00021427144795999997,0.0005991527142000001,-11.089719839499999,-6941.646275564999,1277.2876774220003,990.858008605,-5.652426613e-06,0.0,-4.4439599394,-23997.4879814,0.0,0.0,-782.986242889,-2813.851217866,-1694.279215019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
